398,146965.1408086822
3833,147264.11639359716
4836,147652.4852973734
4572,137781.7339777906
636,157044.84687181984
2545,161561.50950467944
1161,158252.22897173764
2230,157761.4610540287
148,138575.89258856289
2530,163547.2583383233
4070,172060.557743325
1261,160825.88955037043
4682,140222.09518044893
333,120962.43900354403
906,136878.06462355363
3170,144937.61907096056
483,147195.52048078497
2825,125878.04015501139
1778,128339.06343202673
2466,157810.00292750122
159,166305.92852930177
1563,131550.8407229096
402,133136.6513009921
4258,128886.33760020444
4775,138610.69404889437
1095,139654.21481058554
3054,142230.4195036808
4268,140849.90220366372
3711,128144.72948189914
453,177992.08241818222
4085,160627.92125421914
3861,157661.5716197418
4390,157874.11894283714
1902,149489.3125754802
2412,141277.8786001958
1362,162809.42709301485
3777,135127.35955140297
3589,127600.68892519565
3897,131775.48048988238
3411,125488.231956116
3635,127605.6395281404
2550,172576.9800999717
4643,150962.73694069986
1571,139090.6552769311
608,136478.00134421175
2172,146272.54524688036
675,158481.7727414416
4175,128853.63587581638
376,151330.43713124935
3009,175518.77765157426
3901,157909.64944999624
3740,157297.7283510264
134,130113.7131733176
1654,141888.5044265762
1875,157672.8945939855
4344,136758.1976793773
533,157909.64944999624
4763,131806.12231440292
2219,130703.39631509781
2876,164081.82051009583
2111,124336.85543605419
933,135225.7733832501
2636,148398.22062418427
3048,168689.04464709348
4394,159691.05148876627
464,131472.28247595587
2048,136726.42849629806
2796,124427.61060401295
4523,157426.4916444409
2036,140954.96395799375
381,157940.0330929191
3936,145269.6521714592
862,157631.57790486343
3696,157767.98109336416
567,155785.4993812297
1281,157374.1955427463
1002,136120.17697452844
138,169435.2450912193
3625,127410.44109420631
3222,140334.92932413451
2886,158999.67775248075
308,145479.3364638909
3528,157779.64429907332
304,172756.6150096051
1270,122902.42497244634
817,138861.0711853334
1098,139472.1223828493
1329,156684.69428342386
1965,145676.99297919602
3583,139292.17670752326
3014,177181.05265561215
690,148871.2249777115
4178,138906.95631828136
502,151088.72898614474
291,165651.433808484
2929,164369.5838819455
2814,130109.37301782645
4214,187596.189227444
2831,157428.37690413723
1139,135966.9206252439
949,138949.4017122902
1379,169777.12258522204
4787,146552.4026878733
4102,145450.9130463721
891,138276.73313817265
3774,128389.80336758109
3682,144646.97690803173
1526,143087.5365993057
4185,167222.29147858077
1835,134439.99675134584
113,154324.70822419322
4257,152097.50478162532
3594,157375.37155951356
1465,157940.0330929191
1450,130638.87804759403
2513,153806.28584683867
4284,152826.86629320166
3812,125571.02160738604
4371,152777.89463927614
2587,142575.41402356248
2027,162495.40981458302
4315,155789.58448654093
1470,166690.60027615904
4348,157375.37155951356
4544,151249.89806496212
3846,132858.88061556732
214,126809.53523292406
2465,122429.11152705767
4834,144242.66726987856
1351,142390.72700193236
678,154415.59769795006
4863,168398.69054704983
3052,131048.49565942092
939,149181.60281633987
520,157828.08780642715
3650,157012.78892773247
1974,147090.51211466335
4467,136862.90813859028
2154,160854.5549214983
3288,153807.15165954139
2216,162166.7161810559
142,142853.8764412407
3488,148080.26344876311
4130,157631.57790486343
2329,130517.2746492676
1702,160915.32818606807
4120,159416.65639706134
3733,153872.78691288276
3865,138450.36652015842
3443,130305.51236728797
405,161768.3541404244
3655,157793.88221054082
4169,167286.28357789383
4150,183539.02019829213
298,144764.2724560411
735,134051.87145134
4672,156629.26787681816
2370,137927.52724435643
42,121716.63792926035
4244,150376.65454425133
624,135611.02431180794
4583,157745.70696593623
3595,150306.80190944197
666,132776.48469705833
1793,156811.05384798904
3001,157770.88844875718
4995,145363.423161771
4612,143753.6403281056
4445,129419.7850683754
1109,145697.99792883778
2247,117518.04039786328
4248,143726.34125903
4137,157724.11347509394
562,162284.65804418476
2452,154777.48919900882
2707,137836.83752609853
3830,151255.3468627225
2782,145980.0324473703
4170,166823.37877557127
1680,138429.2852006787
1122,153893.2187340764
49,151368.6712608279
1091,122874.15992039056
137,158030.8644356941
3098,128044.90404005942
302,128790.47884927675
3362,157810.00292750122
12,158856.1564245666
4540,150185.805578575
2631,144683.1596561432
4098,151529.8098900383
4694,127494.66747621
130,160769.03407106956
1141,133908.85143348257
30,157909.64944999624
2776,156982.06211096692
4506,132558.36235663784
1803,135172.51609985693
4363,163027.56089794342
977,155458.91473232437
871,156269.0254091624
3794,140906.08548368062
3270,139935.9145733757
202,156953.16738570677
2038,126968.73814589853
575,152109.68069778488
4030,146086.0630432004
2445,146853.4078839637
3801,128634.08343253894
1511,156283.3539344361
3554,144294.34792708533
2951,157909.64944999624
2864,147996.45664147663
3881,148063.4911514974
704,121313.43404006932
4463,134490.99225078337
125,156440.52628522774
3580,151216.28356478974
2378,125042.64263186397
154,148492.87904762445
4837,144457.2072215936
3380,141619.59200814262
2030,174487.92125398343
3464,158815.04103255874
601,170348.15477386385
1237,136018.43915030116
3348,168092.13698957543
98,158381.22564986482
3993,158032.47433216588
1490,157791.81618378998
3577,159773.370476695
39,156665.72740252252
3416,131333.5508513516
1741,169298.80825696763
4872,142270.6684197531
348,150912.36355257756
2531,129860.05943459565
72,123913.48940264764
867,159056.327190041
812,141845.83766756055
4345,157516.26763444653
3664,157810.00292750122
4323,162350.3085061205
1185,126882.90084648732
4843,139027.04037174824
3201,167787.51482746672
3507,147435.19783464156
1670,166809.808200923
4468,135154.4685926269
1343,141046.4331773425
491,150115.76279478736
495,146097.5172415847
2091,157908.6048884672
3779,132038.4220910598
3239,127260.02582339343
3575,134839.89061333874
3539,166181.49753542762
2816,136075.22145576082
4847,151599.284692599
2616,162351.0045905324
3606,157693.18519702807
4171,172284.3937367648
1658,148176.05822618317
1772,140810.4009633281
4580,157779.64429907332
1852,133550.24734896066
499,135539.6332470991
1544,148227.35562626927
4452,140929.58344721387
849,149806.09562401543
2807,172784.21166537848
2686,165863.48716995044
4328,133092.1229478285
2640,147029.8974649926
3634,157810.00292750122
2118,136778.6261343429
716,157938.06515600265
158,157779.64429907332
4166,128953.77013031383
1005,156040.73686382643
124,172717.5767339826
4204,157101.79049854504
4121,138713.5535184239
3177,124612.7270020318
2232,158974.36022868787
2939,134785.69386071095
530,133792.46416832868
776,157447.6646367157
4391,140854.95388434068
2239,155625.75984638685
3453,157504.76911726224
2815,127931.66196139484
3217,121622.65679154056
918,163338.81682792486
1328,173665.9032243408
446,157626.6447233616
4953,120455.07009249897
1377,145679.96912112576
3899,131755.19421089298
1259,176014.35323203853
4844,144613.14300244796
3743,143691.29201543558
842,143690.3883788234
3866,146511.41528961202
3731,167015.10073225526
241,154281.3351175149
2839,171322.69608695383
2985,161894.29751048694
4979,127917.5451125215
771,157661.90804360458
3824,157693.14176660115
3876,148233.53178818556
1011,147916.9490238892
843,155074.9048693
4700,157940.0330929191
1545,157810.00292750122
192,166239.5593784775
3735,129789.16681574952
2872,157940.0330929191
1338,157909.64944999624
3343,157463.45009808466
2517,139766.85609105907
3689,158581.69892991983
3354,161936.46357479773
380,142717.6518648589
29,143456.59078801915
4243,151532.75107415198
3672,134290.0767047415
3771,139494.0346113089
1051,159392.5587027544
534,159269.49499207732
1267,157525.0093540082
3274,129765.98819380207
4533,162128.29538715127
3503,145377.0716741118
4510,157909.64944999624
2947,151432.21276225758
1116,157724.11347509394
1969,157854.0728704745
4283,143903.57059366716
3307,144151.0525980887
4617,176627.9105759291
3923,130409.94528971838
4522,128686.3914694769
2658,146743.58478082498
1115,157909.64944999624
3892,157767.5729835265
2731,157289.71865896872
1949,140749.15137592133
4529,139510.2290955217
4961,166484.4358148769
3970,135794.8719448028
1765,127271.86340308773
347,151079.32732170788
4613,147855.05783869885
3188,152742.71841028507
2590,123530.08591352556
3845,150323.2822656986
4441,160448.11016598117
1419,146307.9081867172
1800,157019.78127098214
1399,157854.0728704745
1705,158660.39254323093
661,135604.15010141308
1977,157644.00421983
4982,163800.89905305146
4379,160130.0395658451
4594,140509.79266565133
1428,157426.4916444409
4727,159726.56785176406
4932,157220.2244693301
1620,157940.0330929191
3859,149452.45605458447
2417,152515.25865244833
942,143741.09008266628
4610,128569.78365182944
3152,146614.9207463839
2087,164199.63198108916
